Sequence_ID,Functional_Clade_ID
tr|A0A367ZRU1|A0A367ZRU1_9BACT,BADASP_Clade_4
tr|A0A845L1I4|A0A845L1I4_9FIRM,BADASP_Clade_4
tr|A0A0X3BQW8|A0A0X3BQW8_9EURY,BADASP_Clade_4
tr|A0ABT8M1V6|A0ABT8M1V6_9EURY,BADASP_Clade_4
tr|A0A2V2NEF6|A0A2V2NEF6_9EURY,BADASP_Clade_4
tr|H1Z410|H1Z410_9EURY,BADASP_Clade_4
tr|A7I6W4|A7I6W4_METB6,BADASP_Clade_4
tr|A0A8E7B327|A0A8E7B327_9EURY,BADASP_Clade_4
tr|A0A1H2WMC6|A0A1H2WMC6_THIRO,BADASP_Clade_4
tr|A0ABV7B395|A0ABV7B395_9GAMM,BADASP_Clade_4
tr|A0A917C4B9|A0A917C4B9_9PROT,BADASP_Clade_4
tr|A0A1I3R3W0|A0A1I3R3W0_9RHOB,BADASP_Clade_4
tr|A0A976BJ21|A0A976BJ21_9BURK,BADASP_Clade_4
tr|B8R978|B8R978_9BACT,BADASP_Clade_4
tr|A0A3B0TKN6|A0A3B0TKN6_9ZZZZ,BADASP_Clade_4
tr|A0A2S2CUM2|A0A2S2CUM2_9PROT,BADASP_Clade_4
tr|A0A5C1EBK7|A0A5C1EBK7_9RHOO,BADASP_Clade_4
tr|G3IYU8|G3IYU8_METTV,BADASP_Clade_4
tr|A0A261QWN3|A0A261QWN3_9BORD,BADASP_Clade_4
tr|A0A101FS70|A0A101FS70_9EURY,BADASP_Clade_4
tr|A0A1F2P8K8|A0A1F2P8K8_9EURY,BADASP_Clade_4
tr|A0A1V6LZE1|A0A1V6LZE1_9BACT,BADASP_Clade_4
tr|A0A1I4NGZ6|A0A1I4NGZ6_9EURY,BADASP_Clade_4
tr|M1PXX9|M1PXX9_METMZ,BADASP_Clade_4
tr|A0AAE4MI39|A0AAE4MI39_9EURY,BADASP_Clade_4
tr|A0A1F4Q3E3|A0A1F4Q3E3_UNCSA,BADASP_Clade_4
tr|A0AA35X7W8|A0AA35X7W8_GEOBA,BADASP_Clade_4
tr|A0A1I4HV55|A0A1I4HV55_9FIRM,BADASP_Clade_4
tr|A0A6A7K6N6|A0A6A7K6N6_9FIRM,BADASP_Clade_4
tr|A0A4R8MGT4|A0A4R8MGT4_9BACT,BADASP_Clade_4
tr|A0A4R1RW53|A0A4R1RW53_HYDET,BADASP_Clade_4
tr|A0A1S8MGJ8|A0A1S8MGJ8_9CLOT,BADASP_Clade_4
tr|A0A7D6VUU6|A0A7D6VUU6_9CLOT,BADASP_Clade_4
tr|A0A1J5DNF9|A0A1J5DNF9_9BACT,BADASP_Clade_13
tr|A0A923E957|A0A923E957_CLOTT,BADASP_Clade_13
tr|A0A133VA73|A0A133VA73_9EURY,BADASP_Clade_13
tr|A0A1M5SP23|A0A1M5SP23_9FIRM,BADASP_Clade_4
tr|A0A6V8NQH4|A0A6V8NQH4_9ACTN,BADASP_Clade_4
tr|A0A1Q6DS52|A0A1Q6DS52_METT1,BADASP_Clade_4
tr|A0A1T4MHQ2|A0A1T4MHQ2_9FIRM,BADASP_Clade_4
tr|B2A1H2|B2A1H2_NATTJ,BADASP_Clade_4
tr|A0A424Y998|A0A424Y998_9FIRM,BADASP_Clade_4
tr|A0A2Z4Y3J9|A0A2Z4Y3J9_SUMC1,BADASP_Clade_4
tr|A0A523UQJ5|A0A523UQJ5_UNCAE,BADASP_Clade_4
tr|A0A1U9NII7|A0A1U9NII7_9BACT,BADASP_Clade_4
tr|A0A4R1Q7J4|A0A4R1Q7J4_9FIRM,BADASP_Clade_4
tr|A0A2H0LYQ0|A0A2H0LYQ0_9BACT,BADASP_Clade_4
tr|A0A0H1QWN9|A0A0H1QWN9_9EURY,BADASP_Clade_4
tr|A0A0X3BQ97|A0A0X3BQ97_9EURY,BADASP_Clade_4
tr|A0A1G8XW91|A0A1G8XW91_9EURY,BADASP_Clade_4
tr|A0A8E7B3H3|A0A8E7B3H3_9EURY,BADASP_Clade_4
tr|A0A1D8GE34|A0A1D8GE34_9FIRM,BADASP_Clade_4
tr|A0A6I6F2H2|A0A6I6F2H2_9CLOT,BADASP_Clade_4
tr|A0A1M5SP40|A0A1M5SP40_9FIRM,BADASP_Clade_4
tr|A0A1G9Q338|A0A1G9Q338_9FIRM,BADASP_Clade_4
tr|A0A1L5F3T2|A0A1L5F3T2_CLOKL,BADASP_Clade_4
tr|A0A285GSX8|A0A285GSX8_9FIRM,BADASP_Clade_4
tr|A0A4R1RWN8|A0A4R1RWN8_HYDET,BADASP_Clade_4
tr|A0A4R8MCN6|A0A4R8MCN6_9BACT,BADASP_Clade_4
tr|A0A6A7K6T5|A0A6A7K6T5_9FIRM,BADASP_Clade_4
tr|A0ABV5BA86|A0ABV5BA86_9BACL,BADASP_Clade_4
tr|A0A1I0BPV7|A0A1I0BPV7_9FIRM,BADASP_Clade_14
tr|A0A7C4AQ34|A0A7C4AQ34_9BACT,BADASP_Clade_14
tr|A0A3A4P5X7|A0A3A4P5X7_ABYX5,BADASP_Clade_14
tr|A0A1M5DEF5|A0A1M5DEF5_9FIRM,BADASP_Clade_4
tr|A0A3D8P4V6|A0A3D8P4V6_9THEO,BADASP_Clade_4
tr|A0AAE3HC11|A0AAE3HC11_9EURY,BADASP_Clade_4
tr|A0ABU3VPU8|A0ABU3VPU8_9EURY,BADASP_Clade_4
tr|A0A2R4W215|A0A2R4W215_THEAF,BADASP_Clade_4
tr|A0A6I6D9A0|A0A6I6D9A0_9FIRM,BADASP_Clade_4
tr|A0A1M4TRA7|A0A1M4TRA7_9FIRM,BADASP_Clade_4
tr|A0A414NZD6|A0A414NZD6_9FIRM,BADASP_Clade_4
tr|A0A1M6Y0U7|A0A1M6Y0U7_9BACT,BADASP_Clade_4
tr|S7TDW1|S7TDW1_9BACT,BADASP_Clade_4
tr|A0ABS0IZG0|A0ABS0IZG0_9BACT,BADASP_Clade_4
tr|A0A6G7PWQ5|A0A6G7PWQ5_9BACT,BADASP_Clade_15
tr|A0AAU9E9L8|A0AAU9E9L8_9BACT,BADASP_Clade_15
tr|F8A8E0|F8A8E0_THEID,BADASP_Clade_15
tr|A0A286G8R0|A0A286G8R0_9PROT,BADASP_Clade_4
tr|A0A8S0XGL7|A0A8S0XGL7_9GAMM,BADASP_Clade_4
tr|A0A5B8SVW6|A0A5B8SVW6_9GAMM,BADASP_Clade_4
tr|A0A7W9ZD77|A0A7W9ZD77_NOVIT,BADASP_Clade_4
tr|A0A133V9Z1|A0A133V9Z1_9EURY,BADASP_Clade_4
tr|A0AAF0D310|A0AAF0D310_ODILC,BADASP_Clade_4
tr|A0A151ABX9|A0A151ABX9_9EURY,BADASP_Clade_4
tr|L9XG34|L9XG34_9EURY,BADASP_Clade_4
tr|A0A1G6YTM0|A0A1G6YTM0_9EURY,BADASP_Clade_4
tr|A0A3N6M7I5|A0A3N6M7I5_NATCH,BADASP_Clade_4
tr|A0A8U0IHL6|A0A8U0IHL6_9EURY,BADASP_Clade_4
tr|A0A8J8KHH9|A0A8J8KHH9_9EURY,BADASP_Clade_4
tr|A0A8A2VA56|A0A8A2VA56_9EURY,BADASP_Clade_4
tr|A0A9Q4L924|A0A9Q4L924_9EURY,BADASP_Clade_4
tr|A0A1G7HCD6|A0A1G7HCD6_9EURY,BADASP_Clade_4
tr|A0A7D5KNB1|A0A7D5KNB1_9EURY,BADASP_Clade_4
tr|L0JP18|L0JP18_NATP1,BADASP_Clade_4
tr|A0AAV3T6P4|A0AAV3T6P4_9EURY,BADASP_Clade_4
tr|A0ABD5ZG66|A0ABD5ZG66_9EURY,BADASP_Clade_4
tr|A0A7D5GMV0|A0A7D5GMV0_9EURY,BADASP_Clade_4
tr|A0A1H1CD58|A0A1H1CD58_NATTX,BADASP_Clade_4
tr|A0A3R7HKN7|A0A3R7HKN7_9EURY,BADASP_Clade_4
tr|A0A4P8WH99|A0A4P8WH99_9EURY,BADASP_Clade_4
tr|A0AAP3E6N2|A0AAP3E6N2_9EURY,BADASP_Clade_4
tr|A0ABD5P656|A0ABD5P656_9EURY,BADASP_Clade_4
tr|A0A1I0PFN9|A0A1I0PFN9_9EURY,BADASP_Clade_4
tr|A0A202EAE8|A0A202EAE8_9EURY,BADASP_Clade_4
tr|A0A3N6M693|A0A3N6M693_NATCH,BADASP_Clade_4
tr|A0A1H9RKD2|A0A1H9RKD2_9EURY,BADASP_Clade_4
tr|A0A8J8GIY4|A0A8J8GIY4_9EURY,BADASP_Clade_4
tr|A0ABD5QA16|A0ABD5QA16_9EURY,BADASP_Clade_4
tr|A0A8J8GMU6|A0A8J8GMU6_9EURY,BADASP_Clade_4
tr|A0A1I6S1F9|A0A1I6S1F9_9EURY,BADASP_Clade_4
tr|A0A1N6VD49|A0A1N6VD49_9EURY,BADASP_Clade_4
tr|A0A1H7PV08|A0A1H7PV08_HALLR,BADASP_Clade_4
tr|M0FC84|M0FC84_9EURY,BADASP_Clade_4
tr|A0A1H8PPE6|A0A1H8PPE6_9EURY,BADASP_Clade_4
tr|G0LML4|G0LML4_HALWC,BADASP_Clade_4
tr|A0A6B0VPX8|A0A6B0VPX8_9EURY,BADASP_Clade_4
tr|A0A9E7N665|A0A9E7N665_9EURY,BADASP_Clade_4
tr|A0AAE3FVF1|A0AAE3FVF1_9EURY,BADASP_Clade_4
tr|A0ABD5S911|A0ABD5S911_9EURY,BADASP_Clade_4
tr|M0ND13|M0ND13_9EURY,BADASP_Clade_4
tr|A0A4P8WJS0|A0A4P8WJS0_9EURY,BADASP_Clade_4
tr|A0A9E7UBH6|A0A9E7UBH6_9EURY,BADASP_Clade_4
tr|A0ABD5RYT6|A0ABD5RYT6_9EURY,BADASP_Clade_4
tr|A0A1H6TGN6|A0A1H6TGN6_9EURY,BADASP_Clade_4
tr|A0ABD5TU07|A0ABD5TU07_9EURY,BADASP_Clade_4
tr|A0A1H9CF93|A0A1H9CF93_9EURY,BADASP_Clade_4
tr|A0A830FM64|A0A830FM64_HALAR,BADASP_Clade_4
tr|L0JKE1|L0JKE1_NATP1,BADASP_Clade_4
tr|A0A1V0N602|A0A1V0N602_9ARCH,BADASP_Clade_4
tr|A0A218NNQ3|A0A218NNQ3_9ARCH,BADASP_Clade_4
tr|T0YIF5|T0YIF5_9ZZZZ,BADASP_Clade_4
tr|C7DIR5|C7DIR5_MICA2,BADASP_Clade_4
tr|A0A081PAK2|A0A081PAK2_9BACL,BADASP_Clade_16
tr|A0A1I1XLC5|A0A1I1XLC5_9BACL,BADASP_Clade_16
tr|A0A1C0ZYV3|A0A1C0ZYV3_9BACL,BADASP_Clade_16
tr|B8CZD9|B8CZD9_HALOH,BADASP_Clade_16
tr|A0ABZ1BQZ2|A0ABZ1BQZ2_9FIRM,BADASP_Clade_16
tr|A0A0S2W6L2|A0A0S2W6L2_9FIRM,BADASP_Clade_16
tr|A0A252F6I7|A0A252F6I7_9FIRM,BADASP_Clade_16
tr|A0ABS6FAQ0|A0ABS6FAQ0_9FIRM,BADASP_Clade_16
tr|D3ARY8|D3ARY8_9FIRM,BADASP_Clade_16
tr|A0A229NWM4|A0A229NWM4_9BACL,BADASP_Clade_16
tr|A0ABT6TAU8|A0ABT6TAU8_9BACL,BADASP_Clade_16
tr|A0A6C0G0X1|A0A6C0G0X1_9BACL,BADASP_Clade_16
tr|A0A1C2G3B1|A0A1C2G3B1_9GAMM,BADASP_Clade_16
tr|A0ABU1WK98|A0ABU1WK98_9BURK,BADASP_Clade_16
tr|A0ABT9WUR1|A0ABT9WUR1_9BACI,BADASP_Clade_16
tr|A0ABU0DSD2|A0ABU0DSD2_9BACI,BADASP_Clade_16
tr|A0A1T5KGQ4|A0A1T5KGQ4_9FIRM,BADASP_Clade_16
tr|A0A6N3FTC1|A0A6N3FTC1_9FIRM,BADASP_Clade_16
tr|A0ABZ3IVT4|A0ABZ3IVT4_9FIRM,BADASP_Clade_16
tr|A0A9D0ZG59|A0A9D0ZG59_9FIRM,BADASP_Clade_16
tr|A0ABZ2IZ69|A0ABZ2IZ69_9BACT,BADASP_Clade_16
tr|A0A3S3RM87|A0A3S3RM87_METS7,BADASP_Clade_16
tr|A0A497EPR9|A0A497EPR9_9CREN,BADASP_Clade_16
tr|A0A523BF83|A0A523BF83_9CREN,BADASP_Clade_16
tr|A0A1Q6DS99|A0A1Q6DS99_METT1,BADASP_Clade_17
tr|A0A444L7N6|A0A444L7N6_METS7,BADASP_Clade_17
tr|A6UPE4|A6UPE4_METVS,BADASP_Clade_17
tr|X1AP07|X1AP07_9ZZZZ,BADASP_Clade_17
tr|A0A7G9YGK4|A0A7G9YGK4_9EURY,BADASP_Clade_17
tr|A0A2R7Y852|A0A2R7Y852_9CREN,BADASP_Clade_18
tr|E8R9F8|E8R9F8_DESM0,BADASP_Clade_18
tr|A1RWI0|A1RWI0_THEPD,BADASP_Clade_18
tr|A0A7C5UV16|A0A7C5UV16_9CREN,BADASP_Clade_18
tr|A0A3R9WY98|A0A3R9WY98_9CREN,BADASP_Clade_19
tr|A0A977K9A8|A0A977K9A8_9CREN,BADASP_Clade_19
tr|D3TCC8|D3TCC8_ACIB4,BADASP_Clade_18
tr|A0A397WN02|A0A397WN02_9ARCH,BADASP_Clade_17
tr|A0A7C1E279|A0A7C1E279_9CREN,BADASP_Clade_17
tr|A0A7C4S4M6|A0A7C4S4M6_9EURY,BADASP_Clade_17
tr|A0A9Y1BMZ9|A0A9Y1BMZ9_9ARCH,BADASP_Clade_17
tr|A0AAF0D198|A0AAF0D198_ODILC,BADASP_Clade_17
tr|A0A2T9WUA4|A0A2T9WUA4_NANST,BADASP_Clade_17
tr|A0A915SJY5|A0A915SJY5_9ARCH,BADASP_Clade_17
tr|Q74NE5|Q74NE5_NANEQ,BADASP_Clade_17
tr|A0A0M0BPZ8|A0A0M0BPZ8_9ARCH,BADASP_Clade_16
tr|A0A1V0N5R8|A0A1V0N5R8_9ARCH,BADASP_Clade_16
tr|A0A7G9YNF1|A0A7G9YNF1_9EURY,BADASP_Clade_16
tr|B5I9Q0|B5I9Q0_ACIB4,BADASP_Clade_16
tr|A0A3D9HAF2|A0A3D9HAF2_9FLAO,BADASP_Clade_16
tr|E1R2Q5|E1R2Q5_SEDSS,BADASP_Clade_16
tr|A0A8J8TDN1|A0A8J8TDN1_9ARCH,BADASP_Clade_16
tr|X1CUY2|X1CUY2_9ZZZZ,BADASP_Clade_16
tr|A0A150IPC4|A0A150IPC4_9EURY,BADASP_Clade_16
tr|A0A5E4LST2|A0A5E4LST2_9ARCH,BADASP_Clade_16
tr|A0A7G9Z005|A0A7G9Z005_9EURY,BADASP_Clade_16
tr|A0A1M7T1T5|A0A1M7T1T5_9FIRM,BADASP_Clade_16
tr|A0A2G3E061|A0A2G3E061_9FIRM,BADASP_Clade_16
tr|A0A9E7MAX4|A0A9E7MAX4_9EURY,BADASP_Clade_16
tr|F2KNQ9|F2KNQ9_ARCVS,BADASP_Clade_16
tr|A0A088E4V7|A0A088E4V7_9CREN,BADASP_Clade_16
tr|D0KQ33|D0KQ33_SACS9,BADASP_Clade_16
tr|A0A645ETT0|A0A645ETT0_9ZZZZ,BADASP_Clade_16
tr|A0A8T4LE48|A0A8T4LE48_9ARCH,BADASP_Clade_16
tr|A0A097QUX6|A0A097QUX6_9EURY,BADASP_Clade_16
tr|A0A832ZGW8|A0A832ZGW8_9EURY,BADASP_Clade_16
tr|C5A5R1|C5A5R1_THEGJ,BADASP_Clade_16
tr|A0A419XBL7|A0A419XBL7_9BACT,BADASP_Clade_16
tr|X0WER7|X0WER7_9ZZZZ,BADASP_Clade_16
tr|A0A081PLX9|A0A081PLX9_9SPHI,BADASP_Clade_4
tr|A0A1H4HD93|A0A1H4HD93_9SPHI,BADASP_Clade_4
tr|A0A521FIG3|A0A521FIG3_9SPHI,BADASP_Clade_4
tr|A0A7X0J838|A0A7X0J838_9SPHI,BADASP_Clade_4
tr|A0A8J8PCQ7|A0A8J8PCQ7_9ARCH,BADASP_Clade_4
tr|A0A8J8PFK2|A0A8J8PFK2_9ARCH,BADASP_Clade_4
tr|T0ZHR7|T0ZHR7_9ZZZZ,BADASP_Clade_4
tr|H8I5K0|H8I5K0_METCZ,BADASP_Clade_4
tr|A0A060HQ98|A0A060HQ98_9ARCH,BADASP_Clade_4
tr|K0INW2|K0INW2_NITGG,BADASP_Clade_4
tr|A0A0F8WAL9|A0A0F8WAL9_9ZZZZ,BADASP_Clade_4
tr|A0A0F9R020|A0A0F9R020_9ZZZZ,BADASP_Clade_4
tr|A0A0F9HWU6|A0A0F9HWU6_9ZZZZ,BADASP_Clade_4
tr|A0A523BAS0|A0A523BAS0_9CREN,BADASP_Clade_4
sp|O57880|REG3_PYRHO,BADASP_Clade_4
tr|A0A062UGG9|A0A062UGG9_9PROT,BADASP_Clade_4
tr|A0A246JNS2|A0A246JNS2_9SPHN,BADASP_Clade_4
tr|A0ABT8ZLP0|A0ABT8ZLP0_9SPHN,BADASP_Clade_4
tr|A0ABT8ZRV8|A0ABT8ZRV8_9SPHN,BADASP_Clade_4
tr|A0A401YD00|A0A401YD00_9ACTN,BADASP_Clade_20
tr|A0ABX0P5H2|A0ABX0P5H2_9BURK,BADASP_Clade_20
tr|A0AAC9AUK8|A0AAC9AUK8_SPHMC,BADASP_Clade_4
tr|A0A147KHS7|A0A147KHS7_THECS,BADASP_Clade_4
tr|A0A2U1T542|A0A2U1T542_9CORY,BADASP_Clade_4
tr|A0A2U1T4T3|A0A2U1T4T3_9CORY,BADASP_Clade_4
tr|A0A1I6KCH8|A0A1I6KCH8_9SPHN,BADASP_Clade_4
tr|A0ABV2P1R7|A0ABV2P1R7_9MICC,BADASP_Clade_4
tr|A0A062VBJ6|A0A062VBJ6_9PROT,BADASP_Clade_4
tr|A0A246JNJ5|A0A246JNJ5_9SPHN,BADASP_Clade_4
tr|A0ABT8ZLM9|A0ABT8ZLM9_9SPHN,BADASP_Clade_4
tr|A0ABX0P679|A0ABX0P679_9BURK,BADASP_Clade_4
tr|A0ABT8ZSM8|A0ABT8ZSM8_9SPHN,BADASP_Clade_4
tr|A0A2N0H2Y0|A0A2N0H2Y0_9SPHN,BADASP_Clade_4
tr|A0AAC9AUJ0|A0AAC9AUJ0_SPHMC,BADASP_Clade_4
tr|A0A0B9A5J1|A0A0B9A5J1_9SPHN,BADASP_Clade_4
tr|A0A368E296|A0A368E296_9PROT,BADASP_Clade_4
tr|A0ABT0E0V1|A0ABT0E0V1_9SPHN,BADASP_Clade_4
tr|A0A0R2PTU1|A0A0R2PTU1_9GAMM,BADASP_Clade_4
tr|A0A501PJM0|A0A501PJM0_9PROT,BADASP_Clade_4
tr|A0A9E5JV71|A0A9E5JV71_9GAMM,BADASP_Clade_4
tr|A0A7W4Z6A7|A0A7W4Z6A7_9GAMM,BADASP_Clade_4
tr|A0A1T5DZ81|A0A1T5DZ81_9SPHN,BADASP_Clade_4
tr|A0A916TW84|A0A916TW84_9SPHN,BADASP_Clade_4
tr|A0A0R2PTW1|A0A0R2PTW1_9GAMM,BADASP_Clade_4
tr|A0A1I6KB88|A0A1I6KB88_9SPHN,BADASP_Clade_4
tr|A0A1S1HFW4|A0A1S1HFW4_9SPHN,BADASP_Clade_4
tr|A0ABM9AEX9|A0ABM9AEX9_9GAMM,BADASP_Clade_4
tr|A0A501PKW8|A0A501PKW8_9PROT,BADASP_Clade_4
tr|A0A501PLH3|A0A501PLH3_9PROT,BADASP_Clade_4
tr|A0A1I6KBE4|A0A1I6KBE4_9SPHN,BADASP_Clade_4
tr|A0A368E2H0|A0A368E2H0_9PROT,BADASP_Clade_4
tr|A0A494TGS2|A0A494TGS2_SPHPE,BADASP_Clade_4
tr|T0HN48|T0HN48_9SPHN,BADASP_Clade_4
tr|A0ABQ6A349|A0ABQ6A349_9PROT,BADASP_Clade_4
tr|A0ABT0E0T9|A0ABT0E0T9_9SPHN,BADASP_Clade_4
tr|A0A099J2C5|A0A099J2C5_9MICO,BADASP_Clade_21
tr|A0A919E2U5|A0A919E2U5_9ACTN,BADASP_Clade_21
tr|A0A919L4B7|A0A919L4B7_9ACTN,BADASP_Clade_21
tr|A0ABT6B3P9|A0ABT6B3P9_9BURK,BADASP_Clade_21
tr|A0ABW3E5I2|A0ABW3E5I2_9ACTN,BADASP_Clade_21
tr|A0A7W3LKE6|A0A7W3LKE6_ACTNM,BADASP_Clade_21
tr|A0ABS0RP70|A0ABS0RP70_9ACTN,BADASP_Clade_21
tr|A0A9W6VNH9|A0A9W6VNH9_9ACTN,BADASP_Clade_21
tr|A0A1C5H2L5|A0A1C5H2L5_9ACTN,BADASP_Clade_21
tr|A0A7X1F7F5|A0A7X1F7F5_9SPHN,BADASP_Clade_21
tr|A0A832QTY9|A0A832QTY9_9RHOB,BADASP_Clade_21
tr|A0A963Z6Y3|A0A963Z6Y3_9PROT,BADASP_Clade_21
tr|A0A2S9QS01|A0A2S9QS01_9MICO,BADASP_Clade_21
tr|A0A7G3UP13|A0A7G3UP13_STRT9,BADASP_Clade_21
tr|A0ABT2GBB6|A0ABT2GBB6_9MICO,BADASP_Clade_21
tr|A0A939MJN4|A0A939MJN4_9MICO,BADASP_Clade_21
tr|A4XEV3|A4XEV3_NOVAD,BADASP_Clade_4
tr|A0A094PRH9|A0A094PRH9_9ZZZZ,BADASP_Clade_4
tr|A0A7M2YU79|A0A7M2YU79_9ACTN,BADASP_Clade_4
tr|A0A840IK52|A0A840IK52_9ACTN,BADASP_Clade_4
tr|A0ABU4HUE5|A0ABU4HUE5_9ACTN,BADASP_Clade_4
tr|A0A0B5DDI5|A0A0B5DDI5_9ACTN,BADASP_Clade_4
tr|A0A2S9QSJ3|A0A2S9QSJ3_9MICO,BADASP_Clade_4
tr|A0ABX0TH56|A0ABX0TH56_9MICC,BADASP_Clade_4
tr|A0A9X2D548|A0A9X2D548_9ACTN,BADASP_Clade_4
tr|A0A7W2D8V1|A0A7W2D8V1_9ACTN,BADASP_Clade_4
tr|A0A0K8PNB2|A0A0K8PNB2_STRAJ,BADASP_Clade_4
tr|A0A7I7TX02|A0A7I7TX02_MYCPF,BADASP_Clade_22
tr|A0A7I7XSY3|A0A7I7XSY3_9MYCO,BADASP_Clade_22
tr|A0A1H1PYG8|A0A1H1PYG8_9ACTN,BADASP_Clade_4
tr|A0ABW9LK32|A0ABW9LK32_9MYCO,BADASP_Clade_4
tr|A0A1H8YLI5|A0A1H8YLI5_9PSEU,BADASP_Clade_4
tr|A0A381XP29|A0A381XP29_9ZZZZ,BADASP_Clade_4
tr|R4Z1M4|R4Z1M4_9ACTN,BADASP_Clade_4
tr|A0A430FGZ0|A0A430FGZ0_9BIFI,BADASP_Clade_4
tr|A0A6A2VG96|A0A6A2VG96_9BIFI,BADASP_Clade_4
tr|T0Z1F1|T0Z1F1_9ZZZZ,BADASP_Clade_4
tr|A0A4D4JEH5|A0A4D4JEH5_9PSEU,BADASP_Clade_4
tr|A0A7Z0ILT6|A0A7Z0ILT6_9ACTN,BADASP_Clade_4
tr|A0A543CG40|A0A543CG40_9ACTN,BADASP_Clade_4
tr|D3F5E4|D3F5E4_CONWI,BADASP_Clade_4
tr|A0A6J6DZF0|A0A6J6DZF0_9ZZZZ,BADASP_Clade_4
tr|A0A8J3MXG9|A0A8J3MXG9_9CHLR,BADASP_Clade_4
tr|A0A8J6NI68|A0A8J6NI68_9CHLR,BADASP_Clade_4
tr|A0A3B0VIF4|A0A3B0VIF4_9ZZZZ,BADASP_Clade_4
tr|A0A8J6NHD4|A0A8J6NHD4_9CHLR,BADASP_Clade_4
tr|A0A545AU41|A0A545AU41_9ACTN,BADASP_Clade_4
tr|A0ABP9GKG6|A0ABP9GKG6_9ACTN,BADASP_Clade_4
tr|A0A0A8K5N3|A0A0A8K5N3_9HYPH,BADASP_Clade_4
tr|A0A0P1IQ53|A0A0P1IQ53_9RHOB,BADASP_Clade_4
tr|V9VWH7|V9VWH7_9RHOB,BADASP_Clade_4
tr|A0A6L8W5A9|A0A6L8W5A9_9PROT,BADASP_Clade_4
tr|A0A1T5FH47|A0A1T5FH47_9SPHN,BADASP_Clade_4
tr|A0A1E3WC27|A0A1E3WC27_9HYPH,BADASP_Clade_4
tr|A0A1A0VPX8|A0A1A0VPX8_MYCPR,BADASP_Clade_4
tr|A0ABN3DA46|A0ABN3DA46_9MICO,BADASP_Clade_4
tr|A0ABY4FL61|A0ABY4FL61_9MICO,BADASP_Clade_4
tr|A0A139SHI2|A0A139SHI2_9GAMM,BADASP_Clade_4
tr|A0A1Y0C875|A0A1Y0C875_9MYCO,BADASP_Clade_4
tr|A0ABV3YDN2|A0ABV3YDN2_9ACTN,BADASP_Clade_4
tr|A0A4R6RWP6|A0A4R6RWP6_9MICO,BADASP_Clade_4
tr|A0A5M3Y6Z1|A0A5M3Y6Z1_9ACTN,BADASP_Clade_4
tr|A0ABT4UVQ8|A0ABT4UVQ8_9PSEU,BADASP_Clade_4
tr|A0ABW9QX18|A0ABW9QX18_9ACTN,BADASP_Clade_4
tr|A0A6J4VNG2|A0A6J4VNG2_9DEIN,BADASP_Clade_4
tr|A0ABR6MV64|A0ABR6MV64_9DEIO,BADASP_Clade_4
tr|A0A1A7R0B3|A0A1A7R0B3_9FLAO,BADASP_Clade_4
tr|A0ABP9CZ91|A0ABP9CZ91_9BACT,BADASP_Clade_4
tr|A0A1G7FME4|A0A1G7FME4_9FLAO,BADASP_Clade_4
tr|A0A418M0L6|A0A418M0L6_9BACT,BADASP_Clade_4
tr|A0ABU5QQE7|A0ABU5QQE7_9BACT,BADASP_Clade_23
tr|D7CX26|D7CX26_TRURR,BADASP_Clade_23
tr|A0A1H5XJK7|A0A1H5XJK7_9FLAO,BADASP_Clade_4
tr|A0A099JC79|A0A099JC79_9MICO,BADASP_Clade_4
tr|A0A644XTC4|A0A644XTC4_9ZZZZ,BADASP_Clade_4
tr|A0ABY4FIC8|A0ABY4FIC8_9MICO,BADASP_Clade_4
tr|A0ABZ1ZVR9|A0ABZ1ZVR9_STRNV,BADASP_Clade_4
tr|A0A1H8TGG3|A0A1H8TGG3_9BACL,BADASP_Clade_4
tr|A0A1Z4JHI8|A0A1Z4JHI8_LEPBY,BADASP_Clade_4
tr|A0A2T1E5U8|A0A2T1E5U8_9CYAN,BADASP_Clade_4
tr|A0A6N8G248|A0A6N8G248_9CHRO,BADASP_Clade_4
tr|A0A951QHF1|A0A951QHF1_9CYAN,BADASP_Clade_4
tr|A0A0A2UT69|A0A0A2UT69_9BACI,BADASP_Clade_4
tr|A0A1I1A5I2|A0A1I1A5I2_9BACI,BADASP_Clade_4
tr|A0A921KBZ3|A0A921KBZ3_SPOPS,BADASP_Clade_4
tr|A0A4U1MG61|A0A4U1MG61_9BACL,BADASP_Clade_4
tr|A0ABU6MHK3|A0ABU6MHK3_9BACI,BADASP_Clade_4
tr|A0A9X3Z253|A0A9X3Z253_9BACL,BADASP_Clade_4
tr|A0A7W1WRF0|A0A7W1WRF0_9BACL,BADASP_Clade_4
tr|A0AAP8U2W0|A0AAP8U2W0_BRELA,BADASP_Clade_4
tr|A0ABT8N9F4|A0ABT8N9F4_9BACL,BADASP_Clade_4
tr|A0ABY4CL20|A0ABY4CL20_9BACL,BADASP_Clade_4
tr|A0A9X7W2V7|A0A9X7W2V7_9BACL,BADASP_Clade_4
tr|A0A101XT86|A0A101XT86_9BACL,BADASP_Clade_4
tr|A0ABW0YSD3|A0ABW0YSD3_9BACI,BADASP_Clade_4
tr|A0A1M4SF61|A0A1M4SF61_9THEO,BADASP_Clade_4
tr|A0A347ZQG6|A0A347ZQG6_9CHLR,BADASP_Clade_4
tr|A0A0C2S3D0|A0A0C2S3D0_9BACL,BADASP_Clade_4
